final_price,list_price,bedrooms,Dens,bathrooms,size,parking,type,latitude,longitude,mean_district_income,district_code,School_min_dist_km
555000,579000,1,1,1,650,1,Condo Apt,43.6430945,-79.4037497,70623,82,0.375711194
515000,529000,1,0,1,550,1,Condo Apt,43.6395116,-79.4151842,70623,82,0.745136452
705000,689000,2,0,2,750,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
645000,659900,1,1,1,850,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
515000,429000,1,1,1,550,1,Condo Apt,43.6371296,-79.400621,70623,82,0.316005419
615000,627000,1,1,1,650,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
480000,450000,1,0,1,550,1,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
815000,799000,2,0,2,850,1,Condo Apt,43.6344756,-79.4015886,70623,82,0.382391755
675000,649000,3,0,1,850,1,Condo Townhouse,43.6411717,-79.4210493,70623,82,0.64618032
519900,519900,1,1,1,550,1,Comm Element Condo,43.6371296,-79.400621,70623,82,0.316005419
690000,700000,1,0,1,750,1,Condo Apt,43.642307,-79.4025206,70623,82,0.497317587
680000,690000,2,1,1,1100,1,Comm Element Condo,43.6430945,-79.4037497,70623,82,0.375711194
647000,598000,2,0,1,650,1,Condo Townhouse,43.6333903,-79.3997107,70623,82,0.332439871
665000,599000,2,0,2,850,0,Condo Apt,43.6440587,-79.4033104,70623,82,0.39924172
890000,799000,2,0,2,950,1,Condo Townhouse,43.638175,-79.4153863,70623,82,0.86146271
546125,480000,1,0,1,550,0,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
510000,499000,1,1,1,650,1,Condo Apt,43.6427913,-79.4071946,70623,82,0.154261874
810000,819900,2,0,2,1300,1,Condo Townhouse,43.6388439,-79.4133575,70623,82,0.700552246
560000,569900,1,1,1,650,1,Condo Apt,43.6371296,-79.400621,70623,82,0.316005419
950000,924900,2,0,3,1300,1,Condo Townhouse,43.6429775,-79.4137509,70623,82,0.456214907
585000,575000,2,0,1,750,1,Condo Apt,43.6440587,-79.4033104,70623,82,0.39924172
766000,769999,1,0,1,850,1,Condo Apt,43.642307,-79.4025206,70623,82,0.497317587
1347000,1195000,5,0,2,1750,1,Plex,43.6420996,-79.4040765,70623,82,0.394735648
620000,589999,1,1,2,650,1,Condo Apt,43.639825,-79.4164156,70623,82,0.738400936
720000,735000,2,0,2,850,1,Condo Apt,43.6363456,-79.404535,70623,82,0.596229108
661000,550000,1,1,1,650,1,Condo Apt,43.6351391,-79.4019482,70623,82,0.389996807
588500,549000,1,0,1,650,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
541000,559000,1,1,1,650,1,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
579000,582999,1,1,1,650,1,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
450000,449999,1,0,1,250,0,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
815000,819900,2,1,2,950,2,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
570000,580000,1,0,1,650,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
1200000,1279000,3,0,4,1700,2,Condo Townhouse,43.6413402,-79.4181394,70623,82,0.565729781
455000,460000,1,0,1,250,0,Comm Element Condo,43.6371296,-79.400621,70623,82,0.316005419
820000,830000,2,0,3,1300,1,Condo Townhouse,43.6428887,-79.4140103,70623,82,0.478904111
968000,799000,2,1,2,1100,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
638000,648800,1,1,1,850,1,Condo Townhouse,43.6396381,-79.4131037,70623,82,0.618123594
550000,549999,1,2,1,750,1,Condo Apt,43.6355845,-79.3989259,70623,82,0.141323589
632000,649000,1,1,1,750,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
439900,439900,0,0,1,550,0,Condo Apt,43.643157,-79.4038137,70623,82,0.369004754
680000,699900,2,0,2,850,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
540000,529000,1,0,1,550,1,Condo Apt,43.6408455,-79.4143193,70623,82,0.598330373
622000,549999,2,0,1,650,1,Condo Townhouse,43.6334375,-79.4000053,70623,82,0.343538774
667000,599000,2,0,2,750,1,Condo Apt,43.6383068,-79.4147858,70623,82,0.818626156
601000,579900,1,0,2,650,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
715000,599000,1,1,1,650,0,Condo Apt,43.6448686,-79.4144518,70623,82,0.305900208
588000,599999,1,0,1,650,1,Condo Apt,43.6414398,-79.4101219,70623,82,0.316543591
452500,399000,1,0,1,250,1,Condo Townhouse,43.6398485,-79.4128842,70623,82,0.588815909
677500,679000,1,0,2,750,1,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
490000,459900,1,0,1,550,0,Condo Apt,43.6455813,-79.403577,70623,82,0.418973623
505000,515000,1,0,1,550,1,Condo Apt,43.6371296,-79.400621,70623,82,0.316005419
483000,485000,1,0,1,550,1,Condo Apt,43.6413624,-79.414053,70623,82,0.548786105
1300000,999000,2,0,2,1300,1,Att/Row/Twnhouse,43.6414301,-79.4026115,70623,82,0.534387591
640000,625000,2,1,2,950,1,Condo Apt,43.6427913,-79.4071946,70623,82,0.154261874
715000,699900,2,0,2,750,1,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
1450000,1479000,1,1,1,1500,1,Condo Apt,43.6446488,-79.4156165,70623,82,0.252688928
725000,749888,2,0,2,750,1,Condo Apt,43.6385129,-79.4008972,70623,82,0.42799192
606000,599900,1,1,1,750,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
695000,688888,1,1,2,750,1,Comm Element Condo,43.6398029,-79.4147526,70623,82,0.697611147
701000,710000,2,1,2,850,1,Condo Apt,43.6413624,-79.414053,70623,82,0.548786105
404000,368000,0,0,1,250,0,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
565000,569000,1,1,1,650,1,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
765000,789000,2,0,2,950,1,Condo Townhouse,43.638181,-79.413893,70623,82,0.785582601
585000,570000,1,1,1,650,1,Condo Apt,43.6385129,-79.4008972,70623,82,0.42799192
708000,715000,2,0,2,850,1,Condo Apt,43.6371296,-79.400621,70623,82,0.316005419
755000,779990,1,1,1,850,1,Condo Apt,43.642307,-79.4025206,70623,82,0.497317587
381500,340000,0,0,1,250,0,Condo Apt,43.6395116,-79.4151842,70623,82,0.745136452
687500,699900,2,0,2,950,1,Condo Apt,43.6371296,-79.400621,70623,82,0.316005419
970000,975000,2,1,3,1500,1,Condo Apt,43.639825,-79.4164156,70623,82,0.738400936
511000,499990,1,0,1,550,0,Condo Apt,43.6363456,-79.404535,70623,82,0.596229108
550000,559900,1,1,1,550,1,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
550000,499900,1,0,1,550,1,Condo Apt,43.6383068,-79.4147858,70623,82,0.818626156
820000,839000,1,1,1,850,1,Condo Apt,43.6387634,-79.41931,70623,82,0.861554045
580000,599000,1,1,1,650,1,Condo Apt,43.637225,-79.4036996,70623,82,0.549949574
658000,549900,1,1,1,750,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
665000,664900,2,0,2,750,1,Condo Apt,43.6383993,-79.4144482,70623,82,0.793356075
562000,568000,1,1,1,650,1,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
876000,885000,3,1,3,2124,1,Condo Townhouse,43.6398158,-79.4141632,70623,82,0.661625914
535000,559000,1,1,1,650,0,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
952000,849900,3,0,2,1300,1,Condo Townhouse,43.6413402,-79.4181394,70623,82,0.565729781
800000,799000,2,0,2,1100,1,Condo Townhouse,43.6423888,-79.4132014,70623,82,0.434904777
692000,659000,2,0,1,850,1,Condo Apt,43.6455813,-79.403577,70623,82,0.418973623
620000,594000,1,1,1,750,0,Condo Apt,43.6364097,-79.4020034,70623,82,0.395054156
398000,389000,0,0,1,250,0,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
761000,749900,2,0,2,950,1,Condo Apt,43.6383856,-79.4135437,70623,82,0.750793941
535000,539900,1,1,1,550,0,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
695000,695000,2,0,2,750,0,Condo Apt,43.6408455,-79.4143193,70623,82,0.598330373
397000,400000,0,0,1,250,1,Condo Apt,43.6366681,-79.4004451,70623,82,0.281421575
615000,629900,1,0,1,750,1,Condo Apt,43.6435313,-79.4056344,70623,82,0.216497014
834500,859000,2,1,2,1100,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
572500,499888,1,0,1,550,0,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
472100,385000,1,0,1,250,0,Condo Apt,43.6385129,-79.4008972,70623,82,0.42799192
505000,509900,1,1,1,550,0,Condo Apt,43.6387003,-79.4121833,70623,82,0.663398511
1201000,1235000,1,1,2,1300,1,Condo Apt,43.6387634,-79.41931,70623,82,0.861554045
540000,549900,1,1,1,650,1,Comm Element Condo,43.6370874,-79.404535,70623,82,0.610778203
655000,669000,1,1,1,750,1,Condo Apt,43.6413708,-79.4106916,70623,82,0.347103117
755500,699000,2,0,2,850,1,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
1185000,1275999,2,0,2,1100,1,Condo Townhouse,43.6446572,-79.4119185,70623,82,0.305872452
600000,619000,2,0,2,750,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
595000,609000,1,1,1,650,1,Condo Apt,43.637225,-79.4036996,70623,82,0.549949574
659000,659000,1,1,2,750,0,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
675100,649900,1,1,1,650,0,Condo Apt,43.6448686,-79.4144518,70623,82,0.305900208
601000,499999,1,1,1,650,1,Condo Apt,43.6355845,-79.3989259,70623,82,0.141323589
1835900,1695000,3,1,4,2750,2,Semi-Detached,43.6426056,-79.4218543,70623,82,0.545679074
418000,399900,0,0,1,250,0,Condo Apt,43.6387639,-79.4162418,70623,82,0.857120728
558000,489800,1,1,1,650,1,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
651000,599000,1,1,1,750,1,Condo Apt,43.6417333,-79.414491,70623,82,0.559921708
465000,399000,1,0,1,550,0,Condo Apt,43.6387003,-79.4121833,70623,82,0.663398511
608000,549900,1,0,2,650,1,Condo Apt,43.6413624,-79.414053,70623,82,0.548786105
560000,560000,1,0,1,650,0,Condo Apt,43.6414398,-79.4101219,70623,82,0.316543591
782500,799000,2,0,2,1100,0,Condo Apt,43.6440587,-79.4033104,70623,82,0.39924172
900000,919000,2,1,2,1100,1,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
545500,559900,1,1,1,750,1,Condo Apt,43.6371296,-79.400621,70623,82,0.316005419
650000,599000,1,0,1,650,1,Condo Apt,43.6351391,-79.4019482,70623,82,0.389996807
383000,379000,0,0,1,250,0,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
534900,534900,1,0,1,650,0,Condo Apt,43.6395258,-79.4158554,70623,82,0.778216462
913500,969900,2,1,3,1300,1,Condo Townhouse,43.637642,-79.402063,70623,82,0.445437601
715000,699900,2,0,1,750,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
790000,799000,2,0,2,1100,1,Condo Townhouse,43.6390342,-79.4128385,70623,82,0.659187537
812000,829900,2,0,2,1100,1,Condo Apt,43.639825,-79.4164156,70623,82,0.738400936
830000,849999,2,1,2,1100,1,Condo Apt,43.6364097,-79.4020034,70623,82,0.395054156
585000,588800,1,1,1,650,1,Condo Apt,43.6373335,-79.4029401,70623,82,0.495881297
488000,498000,1,0,1,550,0,Condo Apt,43.6387003,-79.4121833,70623,82,0.663398511
680000,690000,2,0,2,850,1,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
522000,529500,1,1,1,650,1,Condo Apt,43.6395116,-79.4151842,70623,82,0.745136452
713000,719900,2,1,2,750,1,Condo Apt,43.6387003,-79.4121833,70623,82,0.663398511
743000,699000,1,1,1,950,1,Condo Apt,43.642307,-79.4025206,70623,82,0.497317587
758000,729000,2,0,2,850,1,Condo Apt,43.6395258,-79.4158554,70623,82,0.778216462
680000,698900,1,1,2,850,1,Condo Apt,43.6374534,-79.4183866,70623,82,0.997903482
985000,899000,1,1,2,950,1,Condo Apt,43.6416567,-79.4127352,70623,82,0.441931819
781000,699900,1,1,2,750,0,Condo Apt,43.6448686,-79.4144518,70623,82,0.305900208
681000,639000,2,1,2,1100,0,Condo Townhouse,43.6413402,-79.4181394,70623,82,0.565729781
515000,530000,1,0,1,550,1,Comm Element Condo,43.6388499,-79.4155583,70623,82,0.817152874
483000,399999,1,0,1,250,1,Condo Apt,43.6384523,-79.4128024,70623,82,0.712130108
590000,629900,1,1,1,650,0,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
560000,575000,2,0,1,750,0,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
582000,579000,1,0,2,550,1,Condo Apt,43.6374534,-79.4183866,70623,82,0.997903482
593000,575000,1,1,1,650,1,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
585000,589000,1,1,1,650,1,Condo Apt,43.6363456,-79.404535,70623,82,0.596229108
859000,865000,3,0,3,1500,1,Condo Townhouse,43.6407645,-79.4132433,70623,82,0.535605274
500000,499000,1,1,1,250,0,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
510000,529900,1,0,1,250,0,Condo Apt,43.6417497,-79.4103695,70623,82,0.297697558
690000,679900,2,1,2,750,1,Condo Apt,43.6387639,-79.4162418,70623,82,0.857120728
520000,539900,1,0,1,650,1,Condo Townhouse,43.6396381,-79.4131037,70623,82,0.618123594
750000,799900,2,0,2,850,1,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
839000,849900,2,0,2,1100,1,Condo Apt,43.6374534,-79.4183866,70623,82,0.997903482
740000,700000,2,0,2,950,1,Condo Townhouse,43.6386979,-79.4139527,70623,82,0.742475808
735000,699000,2,0,2,950,1,Condo Townhouse,43.6388439,-79.4133575,70623,82,0.700552246
820999,699000,2,0,2,1100,1,Condo Townhouse,43.6397668,-79.4118942,70623,82,0.549340089
580000,499900,1,0,1,550,1,Condo Apt,43.6413708,-79.4106916,70623,82,0.347103117
610000,613000,1,0,2,650,1,Condo Apt,43.639825,-79.4164156,70623,82,0.738400936
505000,499000,1,0,1,750,1,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
565000,569000,1,1,1,650,1,Condo Apt,43.637225,-79.4036996,70623,82,0.549949574
525000,529000,1,0,1,650,1,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
778000,749000,2,0,2,850,1,Condo Apt,43.6413624,-79.414053,70623,82,0.548786105
510000,519900,1,0,1,550,0,Condo Apt,43.6413708,-79.4106916,70623,82,0.347103117
572000,572000,1,2,1,650,1,Condo Apt,43.6355845,-79.3989259,70623,82,0.141323589
705000,649900,2,0,1,850,1,Condo Townhouse,43.6411506,-79.4203704,70623,82,0.626647944
537000,538800,1,1,1,650,1,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
686000,599900,1,1,1,750,1,Condo Apt,43.642307,-79.4025206,70623,82,0.497317587
610000,588000,1,1,1,650,1,Condo Townhouse,43.6439094,-79.407624,70623,82,0.051168322
640000,690000,1,1,1,750,1,Condo Apt,43.6364097,-79.4020034,70623,82,0.395054156
386000,369900,1,0,1,250,0,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
620000,614500,1,0,1,750,1,Condo Apt,43.6383993,-79.4144482,70623,82,0.793356075
640000,645000,1,0,1,750,1,Condo Apt,43.6383068,-79.4147858,70623,82,0.818626156
530000,539000,1,0,1,550,1,Condo Apt,43.6387003,-79.4121833,70623,82,0.663398511
855000,859000,2,1,2,1100,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
492000,449000,1,0,1,650,0,Condo Apt,43.6383856,-79.4135437,70623,82,0.750793941
615000,619900,1,1,2,750,1,Condo Apt,43.639825,-79.4164156,70623,82,0.738400936
595000,610000,1,1,1,650,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
765000,789000,2,1,2,850,1,Condo Apt,43.6383068,-79.4147858,70623,82,0.818626156
588000,499000,1,1,2,650,1,Condo Apt,43.6383856,-79.4135437,70623,82,0.750793941
1727500,1789000,2,1,2,1700,2,Condo Apt,43.6387634,-79.41931,70623,82,0.861554045
609000,615000,2,0,2,750,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
720000,709999,2,0,2,850,1,Condo Apt,43.6387003,-79.4121833,70623,82,0.663398511
616500,609900,1,1,1,750,1,Condo Apt,43.6385129,-79.4008972,70623,82,0.42799192
670000,659000,2,0,1,750,1,Condo Apt,43.637033,-79.403544,70623,82,0.531894655
560000,499999,1,0,1,650,1,Condo Townhouse,43.6439094,-79.407624,70623,82,0.051168322
750000,775000,2,1,2,850,1,Condo Apt,43.6363456,-79.404535,70623,82,0.596229108
490000,474900,1,0,1,550,0,Condo Apt,43.6388499,-79.4155583,70623,82,0.817152874
575000,589900,1,1,1,650,1,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
720000,699000,2,0,2,850,0,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
700000,649900,2,0,1,950,1,Condo Townhouse,43.6410433,-79.4192881,70623,82,0.612527464
472500,479900,1,0,1,250,1,Condo Apt,43.6383993,-79.4144482,70623,82,0.793356075
1555000,1299000,2,0,2,1300,1,Condo Apt,43.6446488,-79.4156165,70623,82,0.252688928
545000,499900,1,0,1,650,1,Condo Townhouse,43.6439094,-79.407624,70623,82,0.051168322
865000,875000,2,0,2,1100,1,Condo Apt,43.6351391,-79.4019482,70623,82,0.389996807
623000,629000,1,1,1,750,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
494500,500000,1,0,1,250,1,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
670000,709000,2,0,2,750,1,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
635500,600000,1,1,1,650,0,Condo Apt,43.6430813,-79.4055684,70623,82,0.237192098
782000,699000,2,0,2,1100,1,Condo Townhouse,43.6395675,-79.4124791,70623,82,0.593938631
820000,699000,2,0,2,850,1,Condo Apt,43.6387639,-79.4162418,70623,82,0.857120728
887500,759000,1,0,2,850,1,Condo Apt,43.6416567,-79.4127352,70623,82,0.441931819
535000,499000,1,0,1,550,0,Condo Apt,43.6430813,-79.4055684,70623,82,0.237192098
1590000,1690000,5,1,3,1750,2,Att/Row/Twnhouse,43.6419991,-79.4043826,70623,82,0.380097817
808000,699900,2,0,2,1100,1,Condo Apt,43.6427913,-79.4071946,70623,82,0.154261874
1025000,1049000,2,0,2,1100,1,Condo Apt,43.6454416,-79.4119788,70623,82,0.343253891
1509000,1399900,3,1,1,1750,3,Semi-Detached,43.6417981,-79.4056235,70623,82,0.319490855
890000,898888,2,0,2,950,1,Condo Apt,43.636642,-79.4057224,70623,82,0.695432214
635000,625000,1,1,2,750,0,Condo Apt,43.641579,-79.4159028,70623,82,0.554366548
580000,499000,1,1,1,650,1,Condo Apt,43.6395116,-79.4151842,70623,82,0.745136452
407000,398888,0,0,1,250,0,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
540000,549000,1,0,1,550,1,Condo Apt,43.637225,-79.4036996,70623,82,0.549949574
587000,595000,1,1,1,650,1,Condo Apt,43.6383068,-79.4147858,70623,82,0.818626156
455000,458000,1,0,1,250,0,Condo Apt,43.6371296,-79.400621,70623,82,0.316005419
1625000,1399000,3,0,3,1750,2,Semi-Detached,43.6424809,-79.4105227,70623,82,0.244831426
708000,685000,2,0,2,1100,1,Condo Townhouse,43.6337318,-79.3999798,70623,82,0.318278616
390000,349000,0,0,1,250,0,Condo Apt,43.6395116,-79.4151842,70623,82,0.745136452
720000,739000,2,0,2,850,1,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
662000,654900,2,0,1,850,1,Condo Townhouse,43.6411839,-79.4214978,70623,82,0.661434399
550000,565000,1,0,2,550,1,Condo Apt,43.6374534,-79.4183866,70623,82,0.997903482
683000,699000,1,2,2,950,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
570000,519000,1,0,1,650,1,Condo Apt,43.6361646,-79.4033004,70623,82,0.495083067
675000,675000,1,1,1,750,1,Condo Apt,43.6398029,-79.4147526,70623,82,0.697611147
415000,439000,0,0,1,250,0,Comm Element Condo,43.6374534,-79.4183866,70623,82,0.997903482
820000,839000,1,0,1,850,2,Comm Element Condo,43.6387634,-79.41931,70623,82,0.861554045
487500,489900,1,0,1,250,1,Condo Apt,43.6388499,-79.4155583,70623,82,0.817152874
510000,499900,1,0,1,650,0,Condo Apt,43.6387003,-79.4121833,70623,82,0.663398511
543000,548900,1,1,1,650,1,Condo Apt,43.6370874,-79.404535,70623,82,0.610778203
652000,659900,2,0,1,1100,1,Condo Townhouse,43.6413402,-79.4181394,70623,82,0.565729781
748000,769900,2,1,2,1100,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
555888,509000,1,0,1,550,1,Condo Apt,43.6383068,-79.4147858,70623,82,0.818626156
501000,499900,1,0,1,550,0,Condo Apt,43.6363456,-79.404535,70623,82,0.596229108
735000,729000,2,0,2,850,1,Condo Apt,43.6363456,-79.404535,70623,82,0.596229108
470000,499900,1,0,1,550,1,Condo Apt,43.6376641,-79.402494,70623,82,0.477499344
720000,750000,2,1,2,850,1,Condo Apt,43.639825,-79.4164156,70623,82,0.738400936
650500,599000,1,1,2,650,1,Condo Apt,43.6387639,-79.4162418,70623,82,0.857120728
507500,499000,1,0,1,550,0,Condo Apt,43.6413708,-79.4106916,70623,82,0.347103117
675000,675000,1,1,2,750,1,Condo Townhouse,43.641579,-79.4159028,70623,82,0.554366548
525000,524900,1,0,2,850,1,Condo Townhouse,43.6388439,-79.4133575,70623,82,0.700552246
814000,699000,1,1,1,750,1,Condo Apt,43.6454416,-79.4119788,70623,82,0.343253891
646000,648900,2,0,1,850,1,Condo Townhouse,43.6411508,-79.4213693,70623,82,0.659810779
557000,529888,1,1,1,650,1,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
501000,499000,1,1,1,750,0,Condo Apt,43.643157,-79.4038137,70623,82,0.369004754
485000,489900,1,0,1,650,1,Condo Apt,43.643157,-79.4038137,70623,82,0.369004754
660000,649990,2,0,2,750,1,Condo Apt,43.6366681,-79.4004451,70623,82,0.281421575
595000,549900,1,0,1,650,1,Condo Apt,43.6351391,-79.4019482,70623,82,0.389996807
979000,979000,2,2,2,1300,1,Condo Apt,43.6387639,-79.4162418,70623,82,0.857120728
988000,949900,3,0,3,1500,1,Condo Townhouse,43.6333903,-79.3997107,70623,82,0.332439871
615000,579900,2,1,2,850,0,Condo Townhouse,43.6334375,-79.4000053,70623,82,0.343538774
555000,500000,1,0,1,550,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
458000,450000,1,0,1,550,0,Condo Apt,43.6375235,-79.400877,70623,82,0.356344492
595000,488800,1,1,1,650,1,Condo Apt,43.6355845,-79.3989259,70623,82,0.141323589
595000,595000,1,0,1,650,1,Condo Apt,43.6414398,-79.4101219,70623,82,0.316543591
625000,599900,2,0,2,750,1,Condo Apt,43.6395116,-79.4151842,70623,82,0.745136452
588000,599900,1,1,1,650,1,Condo Apt,43.638175,-79.4153863,70623,82,0.86146271
580000,588000,1,0,1,650,1,Condo Apt,43.6408455,-79.4143193,70623,82,0.598330373
600000,619900,2,0,1,650,1,Condo Townhouse,43.6339401,-79.400621,70623,82,0.342618507
540000,549000,1,0,2,550,1,Condo Apt,43.6374534,-79.4183866,70623,82,0.997903482
655100,650000,1,1,2,750,1,Condo Apt,43.6432548,-79.4072396,70623,82,0.112364879
715000,699000,1,1,2,750,1,Condo Apt,43.6432548,-79.4072396,70623,82,0.112364879
1225000,1049000,3,0,2,1300,1,Att/Row/Twnhouse,43.6442107,-79.4138026,70623,82,0.391540371
733000,769900,2,0,2,850,1,Condo Apt,43.639825,-79.4164156,70623,82,0.738400936
573000,579000,1,0,2,650,1,Condo Apt,43.6374534,-79.4183866,70623,82,0.997903482
401000,399900,0,0,1,250,0,Condo Apt,43.6366747,-79.40647,70623,82,0.755683355
